days,x,y,z,popval,m1,m2,m3,m4
5,7,1,0,1,0.850595705,0.850595705,0.850595705,0.850595705
5,7,1,1,1,0.808443585,0.808443585,0.808443585,0.808443585
5,7,1,2,1,0.892938597,0.892938597,0.892938597,0.892938597
5,7,1,3,1,0.848889774,0.848889774,0.848889774,0.848889774
5,7,2,0,1,0.825509512,0.825509512,0.825509512,0.825509512
5,7,2,1,1,0.886869471,0.886869471,0.886869471,0.886869471
5,7,2,2,1,0.808112577,0.808112577,0.808112577,0.808112577
5,7,2,3,1,0.823159439,0.823159439,0.823159439,0.823159439
5,7,3,0,1,0.875126706,0.875126706,0.875126706,0.875126706
5,7,3,1,1,0.881730322,0.881730322,0.881730322,0.881730322
5,7,3,2,1,0.878022744,0.878022744,0.878022744,0.878022744
5,7,3,3,1,0.852113583,0.852113583,0.852113583,0.852113583
5,7,4,0,1,0.822381194,0.822381194,0.822381194,0.822381194
5,7,4,1,1,0.877491046,0.877491046,0.877491046,0.877491046
5,7,4,2,1,0.862561856,0.862561856,0.862561856,0.862561856
5,7,4,3,1,0.854680572,0.854680572,0.854680572,0.854680572
5,7,5,0,1,0.858526775,0.858526775,0.858526775,0.858526775
5,7,5,1,1,0.800463422,0.800463422,0.800463422,0.800463422
5,7,5,2,1,0.6,0.8,0.8,0.9
5,7,5,3,1,0.6,0.8,0.8,0.9
5,7,6,0,1,0.834038573,0.834038573,0.834038573,0.834038573
5,7,6,1,1,0.6,0.8,0.8,0.9
5,7,6,2,1,0.4,0.4,0.4,0.4
5,7,6,3,1,0.4,0.4,0.4,0.4
5,7,7,0,1,0.895974396,0.895974396,0.895974396,0.895974396
5,7,7,1,1,0.6,0.8,0.8,0.9
5,7,7,2,1,0.4,0.4,0.4,0.4
5,7,7,3,1,0.4,0.4,0.4,0.4
6,0,0,0,1,0.854688152,0.854688152,0.854688152,0.854688152
6,0,0,1,1,0.825428218,0.825428218,0.825428218,0.825428218
6,0,0,2,1,0.813606856,0.813606856,0.813606856,0.813606856
6,0,0,3,1,0.879483142,0.879483142,0.879483142,0.879483142
6,0,1,0,1,0.827849822,0.827849822,0.827849822,0.827849822
6,0,1,1,1,0.884071726,0.884071726,0.884071726,0.884071726
6,0,1,2,1,0.814553898,0.814553898,0.814553898,0.814553898
6,0,1,3,1,0.881762771,0.881762771,0.881762771,0.881762771
6,0,2,0,1,0.80975404,0.80975404,0.80975404,0.80975404
6,0,2,1,1,0.825750825,0.825750825,0.825750825,0.825750825
6,0,2,2,1,0.826380292,0.826380292,0.826380292,0.826380292
6,0,2,3,1,0.851077156,0.851077156,0.851077156,0.851077156
6,0,3,0,1,0.863235925,0.863235925,0.863235925,0.863235925
6,0,3,1,1,0.814929401,0.814929401,0.814929401,0.814929401
6,0,3,2,1,0.818184703,0.818184703,0.818184703,0.818184703
6,0,3,3,1,0.850850866,0.850850866,0.850850866,0.850850866
6,0,4,0,1,0.891337586,0.891337586,0.891337586,0.891337586
6,0,4,1,1,0.813862444,0.813862444,0.813862444,0.813862444
6,0,4,2,1,0.891064759,0.891064759,0.891064759,0.891064759
6,0,4,3,1,0.830634947,0.830634947,0.830634947,0.830634947
6,0,5,0,1,0.812698682,0.812698682,0.812698682,0.812698682
6,0,5,1,1,0.854721553,0.854721553,0.854721553,0.854721553
6,0,5,2,1,0.843141383,0.843141383,0.843141383,0.843141383
6,0,5,3,1,0.844678375,0.844678375,0.844678375,0.844678375
6,0,6,0,1,0.890579194,0.890579194,0.890579194,0.890579194
6,0,6,1,1,0.895929143,0.895929143,0.895929143,0.895929143
6,0,6,2,1,0.880006848,0.880006848,0.880006848,0.880006848
6,0,6,3,1,0.843585859,0.843585859,0.843585859,0.843585859
6,0,7,0,1,0.881472369,0.881472369,0.881472369,0.881472369
6,0,7,1,1,0.889090325,0.889090325,0.889090325,0.889090325
6,0,7,2,1,0.82598704,0.82598704,0.82598704,0.82598704
6,0,7,3,1,0.848679163,0.848679163,0.848679163,0.848679163
6,1,0,0,1,0.814188634,0.814188634,0.814188634,0.814188634
6,1,0,1,1,0.847328885,0.847328885,0.847328885,0.847328885
6,1,0,2,1,0.851324954,0.851324954,0.851324954,0.851324954
6,1,0,3,1,0.855015634,0.855015634,0.855015634,0.855015634
6,1,1,0,1,0.880028047,0.880028047,0.880028047,0.880028047
6,1,1,1,1,0.861604468,0.861604468,0.861604468,0.861604468
6,1,1,2,1,0.835095238,0.835095238,0.835095238,0.835095238
6,1,1,3,1,0.887594281,0.887594281,0.887594281,0.887594281
6,1,2,0,1,0.848537565,0.848537565,0.848537565,0.848537565
6,1,2,1,1,0.825108386,0.825108386,0.825108386,0.825108386
6,1,2,2,1,0.862205513,0.862205513,0.862205513,0.862205513
6,1,2,3,1,0.893900156,0.893900156,0.893900156,0.893900156
6,1,3,0,1,0.895716695,0.895716695,0.895716695,0.895716695
6,1,3,1,1,0.819659525,0.819659525,0.819659525,0.819659525
6,1,3,2,1,0.885303112,0.885303112,0.885303112,0.885303112
6,1,3,3,1,0.83507271,0.83507271,0.83507271,0.83507271
6,1,4,0,1,0.897059278,0.897059278,0.897059278,0.897059278
6,1,4,1,1,0.834998377,0.834998377,0.834998377,0.834998377
6,1,4,2,1,0.81449548,0.81449548,0.81449548,0.81449548
6,1,4,3,1,0.853282559,0.853282559,0.853282559,0.853282559
6,1,5,0,1,0.815761308,0.815761308,0.815761308,0.815761308
6,1,5,1,1,0.892926362,0.892926362,0.892926362,0.892926362
6,1,5,2,1,0.85498602,0.85498602,0.85498602,0.85498602
6,1,5,3,1,0.881158046,0.881158046,0.881158046,0.881158046
6,1,6,0,1,0.896488854,0.896488854,0.896488854,0.896488854
6,1,6,1,1,0.824352497,0.824352497,0.824352497,0.824352497
6,1,6,2,1,0.857970459,0.857970459,0.857970459,0.857970459
6,1,6,3,1,0.837860938,0.837860938,0.837860938,0.837860938
6,1,7,0,1,0.895750684,0.895750684,0.895750684,0.895750684
6,1,7,1,1,0.881428483,0.881428483,0.881428483,0.881428483
6,1,7,2,1,0.886929221,0.886929221,0.886929221,0.886929221
6,1,7,3,1,0.864431813,0.864431813,0.864431813,0.864431813
6,2,0,0,1,0.893399325,0.893399325,0.893399325,0.893399325
6,2,0,1,1,0.875372909,0.875372909,0.875372909,0.875372909
6,2,0,2,1,0.804965443,0.804965443,0.804965443,0.804965443
6,2,0,3,1,0.819476429,0.819476429,0.819476429,0.819476429
6,2,1,0,1,0.884912931,0.884912931,0.884912931,0.884912931
6,2,1,1,1,0.875720023,0.875720023,0.875720023,0.875720023
6,2,1,2,1,0.841726707,0.841726707,0.841726707,0.841726707
6,2,1,3,1,0.884430879,0.884430879,0.884430879,0.884430879
6,2,2,0,1,0.803571168,0.803571168,0.803571168,0.803571168
6,2,2,1,1,0.828583902,0.828583902,0.828583902,0.828583902
6,2,2,2,1,0.823995253,0.823995253,0.823995253,0.823995253
6,2,2,3,1,0.823048816,0.823048816,0.823048816,0.823048816
6,2,3,0,1,0.86557407,0.86557407,0.86557407,0.86557407
6,2,3,1,1,0.891719366,0.891719366,0.891719366,0.891719366
6,2,3,2,1,0.818390779,0.818390779,0.818390779,0.818390779
6,2,3,3,1,0.847092335,0.847092335,0.847092335,0.847092335
6,2,4,0,1,0.895949243,0.895949243,0.895949243,0.895949243
6,2,4,1,1,0.854972361,0.854972361,0.854972361,0.854972361
6,2,4,2,1,0.812331893,0.812331893,0.812331893,0.812331893
6,2,4,3,1,0.830124633,0.830124633,0.830124633,0.830124633
6,2,5,0,1,0.879220733,0.879220733,0.879220733,0.879220733
6,2,5,1,1,0.858526409,0.858526409,0.858526409,0.858526409
6,2,5,2,1,0.823991615,0.823991615,0.823991615,0.823991615
6,2,5,3,1,0.820774229,0.820774229,0.820774229,0.820774229
6,2,6,0,1,0.891573553,0.891573553,0.891573553,0.891573553
6,2,6,1,1,0.883082863,0.883082863,0.883082863,0.883082863
6,2,6,2,1,0.807596669,0.807596669,0.807596669,0.807596669
6,2,6,3,1,0.85870447,0.85870447,0.85870447,0.85870447
6,2,7,0,1,0.842176128,0.842176128,0.842176128,0.842176128
6,2,7,1,1,0.835165951,0.835165951,0.835165951,0.835165951
6,2,7,2,1,0.840180803,0.840180803,0.840180803,0.840180803
6,2,7,3,1,0.862247509,0.862247509,0.862247509,0.862247509
6,3,0,0,1,0.803183285,0.803183285,0.803183285,0.803183285
6,3,0,1,1,0.812990621,0.812990621,0.812990621,0.812990621
6,3,0,2,1,0.811120276,0.811120276,0.811120276,0.811120276
6,3,0,3,1,0.818481632,0.818481632,0.818481632,0.818481632
6,3,1,0,1,0.870604609,0.870604609,0.870604609,0.870604609
6,3,1,1,1,0.893401068,0.893401068,0.893401068,0.893401068
6,3,1,2,1,0.836924678,0.836924678,0.836924678,0.836924678
6,3,1,3,1,0.843020739,0.843020739,0.843020739,0.843020739
6,3,2,0,1,0.817118669,0.817118669,0.817118669,0.817118669
6,3,2,1,1,0.877916723,0.877916723,0.877916723,0.877916723
6,3,2,2,1,0.890005385,0.890005385,0.890005385,0.890005385
6,3,2,3,1,0.892337964,0.892337964,0.892337964,0.892337964
6,3,3,0,1,0.865547789,0.865547789,0.865547789,0.865547789
6,3,3,1,1,0.853079755,0.853079755,0.853079755,0.853079755
6,3,3,2,1,0.833771941,0.833771941,0.833771941,0.833771941
6,3,3,3,1,0.831110229,0.831110229,0.831110229,0.831110229
6,3,4,0,1,0.839222702,0.839222702,0.839222702,0.839222702
6,3,4,1,1,0.805395012,0.805395012,0.805395012,0.805395012
6,3,4,2,1,0.848925264,0.848925264,0.848925264,0.848925264
6,3,4,3,1,0.843569868,0.843569868,0.843569868,0.843569868
6,3,5,0,1,0.874313247,0.874313247,0.874313247,0.874313247
6,3,5,1,1,0.807585429,0.807585429,0.807585429,0.807585429
6,3,5,2,1,0.849086409,0.849086409,0.849086409,0.849086409
6,3,5,3,1,0.82276643,0.82276643,0.82276643,0.82276643
6,3,6,0,1,0.875774013,0.875774013,0.875774013,0.875774013
6,3,6,1,1,0.856782164,0.856782164,0.856782164,0.856782164
6,3,6,2,1,0.894478719,0.894478719,0.894478719,0.894478719
6,3,6,3,1,0.817070805,0.817070805,0.817070805,0.817070805
6,3,7,0,1,0.867873515,0.867873515,0.867873515,0.867873515
6,3,7,1,1,0.838044585,0.838044585,0.838044585,0.838044585
6,3,7,2,1,0.890271611,0.890271611,0.890271611,0.890271611
6,3,7,3,1,0.822592178,0.822592178,0.822592178,0.822592178
6,4,0,0,1,0.803444608,0.803444608,0.803444608,0.803444608
6,4,0,1,1,0.852853314,0.852853314,0.852853314,0.852853314
6,4,0,2,1,0.895613454,0.895613454,0.895613454,0.895613454
6,4,0,3,1,0.826221175,0.826221175,0.826221175,0.826221175
6,4,1,0,1,0.895022205,0.895022205,0.895022205,0.895022205
6,4,1,1,1,0.831121504,0.831121504,0.831121504,0.831121504
6,4,1,2,1,0.894205059,0.894205059,0.894205059,0.894205059
6,4,1,3,1,0.859489607,0.859489607,0.859489607,0.859489607
6,4,2,0,1,0.831709948,0.831709948,0.831709948,0.831709948
6,4,2,1,1,0.879428454,0.879428454,0.879428454,0.879428454
6,4,2,2,1,0.813197329,0.813197329,0.813197329,0.813197329
6,4,2,3,1,0.840871985,0.840871985,0.840871985,0.840871985
6,4,3,0,1,0.869482862,0.869482862,0.869482862,0.869482862
6,4,3,1,1,0.816218231,0.816218231,0.816218231,0.816218231
6,4,3,2,1,0.809645453,0.809645453,0.809645453,0.809645453
6,4,3,3,1,0.82580647,0.82580647,0.82580647,0.82580647
6,4,4,0,1,0.882345783,0.882345783,0.882345783,0.882345783
6,4,4,1,1,0.833712264,0.833712264,0.833712264,0.833712264
6,4,4,2,1,0.840391215,0.840391215,0.840391215,0.840391215
6,4,4,3,1,0.811111922,0.811111922,0.811111922,0.811111922
6,4,5,0,1,0.809713178,0.809713178,0.809713178,0.809713178
6,4,5,1,1,0.801190207,0.801190207,0.801190207,0.801190207
6,4,5,2,1,0.824169129,0.824169129,0.824169129,0.824169129
6,4,5,3,1,0.843886997,0.843886997,0.843886997,0.843886997
6,4,6,0,1,0.804617139,0.804617139,0.804617139,0.804617139
6,4,6,1,1,0.846939064,0.846939064,0.846939064,0.846939064
6,4,6,2,1,0.838973884,0.838973884,0.838973884,0.838973884
6,4,6,3,1,0.897974838,0.897974838,0.897974838,0.897974838
6,4,7,0,1,0.827692298,0.827692298,0.827692298,0.827692298
6,4,7,1,1,0.856882366,0.856882366,0.856882366,0.856882366
6,4,7,2,1,0.878025207,0.878025207,0.878025207,0.878025207
6,4,7,3,1,0.890488097,0.890488097,0.890488097,0.890488097
6,5,0,0,1,0.864631301,0.864631301,0.864631301,0.864631301
6,5,0,1,1,0.808382138,0.808382138,0.808382138,0.808382138
6,5,0,2,1,0.816899003,0.816899003,0.816899003,0.816899003
6,5,0,3,1,0.850785828,0.850785828,0.850785828,0.850785828
6,5,1,0,1,0.84455862,0.84455862,0.84455862,0.84455862
6,5,1,1,1,0.84505416,0.84505416,0.84505416,0.84505416
6,5,1,2,1,0.80430238,0.80430238,0.80430238,0.80430238
6,5,1,3,1,0.842416676,0.842416676,0.842416676,0.842416676
6,5,2,0,1,0.84897644,0.84897644,0.84897644,0.84897644
6,5,2,1,1,0.874815159,0.874815159,0.874815159,0.874815159
6,5,2,2,1,0.801540344,0.801540344,0.801540344,0.801540344
6,5,2,3,1,0.83187783,0.83187783,0.83187783,0.83187783
6,5,3,0,1,0.81868726,0.81868726,0.81868726,0.81868726
6,5,3,1,1,0.86892145,0.86892145,0.86892145,0.86892145
6,5,3,2,1,0.882119404,0.882119404,0.882119404,0.882119404
6,5,3,3,1,0.829667587,0.829667587,0.829667587,0.829667587
6,5,4,0,1,0.87951999,0.87951999,0.87951999,0.87951999
6,5,4,1,1,0.86540791,0.86540791,0.86540791,0.86540791
6,5,4,2,1,0.835315857,0.835315857,0.835315857,0.835315857
6,5,4,3,1,0.811741765,0.811741765,0.811741765,0.811741765
6,5,5,0,1,0.876551679,0.876551679,0.876551679,0.876551679
6,5,5,1,1,0.826297128,0.826297128,0.826297128,0.826297128
6,5,5,2,1,0.823477991,0.823477991,0.823477991,0.823477991
6,5,5,3,1,0.822174673,0.822174673,0.822174673,0.822174673
6,5,6,0,1,0.838155846,0.838155846,0.838155846,0.838155846
6,5,6,1,1,0.860198194,0.860198194,0.860198194,0.860198194
6,5,6,2,1,0.6,0.8,0.8,0.9
6,5,6,3,1,0.6,0.8,0.8,0.9
6,5,7,0,1,0.843874436,0.843874436,0.843874436,0.843874436
6,5,7,1,1,0.816564873,0.816564873,0.816564873,0.816564873
6,5,7,2,1,0.6,0.8,0.8,0.9
6,5,7,3,1,0.6,0.8,0.8,0.9
6,6,0,0,1,0.849836405,0.849836405,0.849836405,0.849836405
6,6,0,1,1,0.844267827,0.844267827,0.844267827,0.844267827
6,6,0,2,1,0.818895502,0.818895502,0.818895502,0.818895502
6,6,0,3,1,0.857852506,0.857852506,0.857852506,0.857852506
6,6,1,0,1,0.811899768,0.811899768,0.811899768,0.811899768
6,6,1,1,1,0.807817553,0.807817553,0.807817553,0.807817553
6,6,1,2,1,0.874469281,0.874469281,0.874469281,0.874469281
6,6,1,3,1,0.848860897,0.848860897,0.848860897,0.848860897
6,6,2,0,1,0.816261174,0.816261174,0.816261174,0.816261174
6,6,2,1,1,0.899613472,0.899613472,0.899613472,0.899613472
6,6,2,2,1,0.829632081,0.829632081,0.829632081,0.829632081
6,6,2,3,1,0.873033086,0.873033086,0.873033086,0.873033086
6,6,3,0,1,0.8655098,0.8655098,0.8655098,0.8655098
6,6,3,1,1,0.853834244,0.853834244,0.853834244,0.853834244
6,6,3,2,1,0.854700889,0.854700889,0.854700889,0.854700889
6,6,3,3,1,0.892885414,0.892885414,0.892885414,0.892885414
6,6,4,0,1,0.867970268,0.867970268,0.867970268,0.867970268
6,6,4,1,1,0.882581698,0.882581698,0.882581698,0.882581698
6,6,4,2,1,0.845092371,0.845092371,0.845092371,0.845092371
6,6,4,3,1,0.802922028,0.802922028,0.802922028,0.802922028
6,6,5,0,1,0.827602508,0.827602508,0.827602508,0.827602508
6,6,5,1,1,0.815237802,0.815237802,0.815237802,0.815237802
6,6,5,2,1,0.6,0.8,0.8,0.9
6,6,5,3,1,0.6,0.8,0.8,0.9
6,6,6,0,1,0.875468668,0.875468668,0.875468668,0.875468668
6,6,6,1,1,0.6,0.8,0.8,0.9
6,6,6,2,1,0.4,0.4,0.4,0.4
6,6,6,3,1,0.4,0.4,0.4,0.4
6,6,7,0,1,0.870936483,0.870936483,0.870936483,0.870936483
6,6,7,1,1,0.6,0.8,0.8,0.9
6,6,7,2,1,0.4,0.4,0.4,0.4
6,6,7,3,1,0.4,0.4,0.4,0.4
6,7,0,0,1,0.869907672,0.869907672,0.869907672,0.869907672
6,7,0,1,1,0.839978265,0.839978265,0.839978265,0.839978265
6,7,0,2,1,0.877571268,0.877571268,0.877571268,0.877571268
6,7,0,3,1,0.862406009,0.862406009,0.862406009,0.862406009
6,7,1,0,1,0.850595705,0.850595705,0.850595705,0.850595705
6,7,1,1,1,0.808443585,0.808443585,0.808443585,0.808443585
6,7,1,2,1,0.892938597,0.892938597,0.892938597,0.892938597
6,7,1,3,1,0.848889774,0.848889774,0.848889774,0.848889774
6,7,2,0,1,0.825509512,0.825509512,0.825509512,0.825509512
6,7,2,1,1,0.886869471,0.886869471,0.886869471,0.886869471
6,7,2,2,1,0.808112577,0.808112577,0.808112577,0.808112577
6,7,2,3,1,0.823159439,0.823159439,0.823159439,0.823159439
6,7,3,0,1,0.875126706,0.875126706,0.875126706,0.875126706
6,7,3,1,1,0.881730322,0.881730322,0.881730322,0.881730322
6,7,3,2,1,0.878022744,0.878022744,0.878022744,0.878022744
6,7,3,3,1,0.852113583,0.852113583,0.852113583,0.852113583
6,7,4,0,1,0.822381194,0.822381194,0.822381194,0.822381194
6,7,4,1,1,0.877491046,0.877491046,0.877491046,0.877491046
6,7,4,2,1,0.862561856,0.862561856,0.862561856,0.862561856
6,7,4,3,1,0.854680572,0.854680572,0.854680572,0.854680572
6,7,5,0,1,0.858526775,0.858526775,0.858526775,0.858526775
6,7,5,1,1,0.800463422,0.800463422,0.800463422,0.800463422
6,7,5,2,1,0.6,0.8,0.8,0.9
6,7,5,3,1,0.6,0.8,0.8,0.9
6,7,6,0,1,0.834038573,0.834038573,0.834038573,0.834038573
6,7,6,1,1,0.6,0.8,0.8,0.9
6,7,6,2,1,0.4,0.4,0.4,0.4
6,7,6,3,1,0.4,0.4,0.4,0.4
6,7,7,0,1,0.895974396,0.895974396,0.895974396,0.895974396
6,7,7,1,1,0.6,0.8,0.8,0.9
6,7,7,2,1,0.4,0.4,0.4,0.4
6,7,7,3,1,0.4,0.4,0.4,0.4
7,0,0,0,1,0.854688152,0.854688152,0.854688152,0.854688152
7,0,0,1,1,0.825428218,0.825428218,0.825428218,0.825428218
7,0,0,2,1,0.813606856,0.813606856,0.813606856,0.813606856
7,0,0,3,1,0.879483142,0.879483142,0.879483142,0.879483142
7,0,1,0,1,0.827849822,0.827849822,0.827849822,0.827849822
7,0,1,1,1,0.884071726,0.884071726,0.884071726,0.884071726
7,0,1,2,1,0.814553898,0.814553898,0.814553898,0.814553898
7,0,1,3,1,0.881762771,0.881762771,0.881762771,0.881762771
7,0,2,0,1,0.80975404,0.80975404,0.80975404,0.80975404
7,0,2,1,1,0.825750825,0.825750825,0.825750825,0.825750825
7,0,2,2,1,0.826380292,0.826380292,0.826380292,0.826380292
7,0,2,3,1,0.851077156,0.851077156,0.851077156,0.851077156
7,0,3,0,1,0.863235925,0.863235925,0.863235925,0.863235925
7,0,3,1,1,0.814929401,0.814929401,0.814929401,0.814929401
7,0,3,2,1,0.818184703,0.818184703,0.818184703,0.818184703
7,0,3,3,1,0.850850866,0.850850866,0.850850866,0.850850866
7,0,4,0,1,0.891337586,0.891337586,0.891337586,0.891337586
7,0,4,1,1,0.813862444,0.813862444,0.813862444,0.813862444
7,0,4,2,1,0.891064759,0.891064759,0.891064759,0.891064759
7,0,4,3,1,0.830634947,0.830634947,0.830634947,0.830634947
7,0,5,0,1,0.812698682,0.812698682,0.812698682,0.812698682
7,0,5,1,1,0.854721553,0.854721553,0.854721553,0.854721553
7,0,5,2,1,0.843141383,0.843141383,0.843141383,0.843141383
7,0,5,3,1,0.844678375,0.844678375,0.844678375,0.844678375
7,0,6,0,1,0.890579194,0.890579194,0.890579194,0.890579194
7,0,6,1,1,0.895929143,0.895929143,0.895929143,0.895929143
7,0,6,2,1,0.880006848,0.880006848,0.880006848,0.880006848
7,0,6,3,1,0.843585859,0.843585859,0.843585859,0.843585859
7,0,7,0,1,0.881472369,0.881472369,0.881472369,0.881472369
7,0,7,1,1,0.889090325,0.889090325,0.889090325,0.889090325
7,0,7,2,1,0.82598704,0.82598704,0.82598704,0.82598704
7,0,7,3,1,0.848679163,0.848679163,0.848679163,0.848679163
7,1,0,0,1,0.814188634,0.814188634,0.814188634,0.814188634
7,1,0,1,1,0.847328885,0.847328885,0.847328885,0.847328885
7,1,0,2,1,0.851324954,0.851324954,0.851324954,0.851324954
7,1,0,3,1,0.855015634,0.855015634,0.855015634,0.855015634
7,1,1,0,1,0.880028047,0.880028047,0.880028047,0.880028047
7,1,1,1,1,0.861604468,0.861604468,0.861604468,0.861604468
7,1,1,2,1,0.835095238,0.835095238,0.835095238,0.835095238
7,1,1,3,1,0.887594281,0.887594281,0.887594281,0.887594281
7,1,2,0,1,0.848537565,0.848537565,0.848537565,0.848537565
7,1,2,1,1,0.825108386,0.825108386,0.825108386,0.825108386
7,1,2,2,1,0.862205513,0.862205513,0.862205513,0.862205513
7,1,2,3,1,0.893900156,0.893900156,0.893900156,0.893900156
7,1,3,0,1,0.895716695,0.895716695,0.895716695,0.895716695
7,1,3,1,1,0.819659525,0.819659525,0.819659525,0.819659525
7,1,3,2,1,0.885303112,0.885303112,0.885303112,0.885303112
7,1,3,3,1,0.83507271,0.83507271,0.83507271,0.83507271
7,1,4,0,1,0.897059278,0.897059278,0.897059278,0.897059278
7,1,4,1,1,0.834998377,0.834998377,0.834998377,0.834998377
7,1,4,2,1,0.81449548,0.81449548,0.81449548,0.81449548
7,1,4,3,1,0.853282559,0.853282559,0.853282559,0.853282559
7,1,5,0,1,0.815761308,0.815761308,0.815761308,0.815761308
7,1,5,1,1,0.892926362,0.892926362,0.892926362,0.892926362
7,1,5,2,1,0.85498602,0.85498602,0.85498602,0.85498602
7,1,5,3,1,0.881158046,0.881158046,0.881158046,0.881158046
7,1,6,0,1,0.896488854,0.896488854,0.896488854,0.896488854
7,1,6,1,1,0.824352497,0.824352497,0.824352497,0.824352497
7,1,6,2,1,0.857970459,0.857970459,0.857970459,0.857970459
7,1,6,3,1,0.837860938,0.837860938,0.837860938,0.837860938
7,1,7,0,1,0.895750684,0.895750684,0.895750684,0.895750684
7,1,7,1,1,0.881428483,0.881428483,0.881428483,0.881428483
7,1,7,2,1,0.886929221,0.886929221,0.886929221,0.886929221
7,1,7,3,1,0.864431813,0.864431813,0.864431813,0.864431813
7,2,0,0,1,0.893399325,0.893399325,0.893399325,0.893399325
7,2,0,1,1,0.875372909,0.875372909,0.875372909,0.875372909
7,2,0,2,1,0.804965443,0.804965443,0.804965443,0.804965443
7,2,0,3,1,0.819476429,0.819476429,0.819476429,0.819476429
7,2,1,0,1,0.884912931,0.884912931,0.884912931,0.884912931
7,2,1,1,1,0.875720023,0.875720023,0.875720023,0.875720023
7,2,1,2,1,0.841726707,0.841726707,0.841726707,0.841726707
7,2,1,3,1,0.884430879,0.884430879,0.884430879,0.884430879
7,2,2,0,1,0.803571168,0.803571168,0.803571168,0.803571168
7,2,2,1,1,0.828583902,0.828583902,0.828583902,0.828583902
7,2,2,2,1,0.823995253,0.823995253,0.823995253,0.823995253
7,2,2,3,1,0.823048816,0.823048816,0.823048816,0.823048816
7,2,3,0,1,0.86557407,0.86557407,0.86557407,0.86557407
7,2,3,1,1,0.891719366,0.891719366,0.891719366,0.891719366
7,2,3,2,1,0.818390779,0.818390779,0.818390779,0.818390779
7,2,3,3,1,0.847092335,0.847092335,0.847092335,0.847092335
7,2,4,0,1,0.895949243,0.895949243,0.895949243,0.895949243
7,2,4,1,1,0.854972361,0.854972361,0.854972361,0.854972361
7,2,4,2,1,0.812331893,0.812331893,0.812331893,0.812331893
7,2,4,3,1,0.830124633,0.830124633,0.830124633,0.830124633
7,2,5,0,1,0.879220733,0.879220733,0.879220733,0.879220733
7,2,5,1,1,0.858526409,0.858526409,0.858526409,0.858526409
7,2,5,2,1,0.823991615,0.823991615,0.823991615,0.823991615
7,2,5,3,1,0.820774229,0.820774229,0.820774229,0.820774229
7,2,6,0,1,0.891573553,0.891573553,0.891573553,0.891573553
7,2,6,1,1,0.883082863,0.883082863,0.883082863,0.883082863
7,2,6,2,1,0.807596669,0.807596669,0.807596669,0.807596669
7,2,6,3,1,0.85870447,0.85870447,0.85870447,0.85870447
7,2,7,0,1,0.842176128,0.842176128,0.842176128,0.842176128
7,2,7,1,1,0.835165951,0.835165951,0.835165951,0.835165951
7,2,7,2,1,0.840180803,0.840180803,0.840180803,0.840180803
7,2,7,3,1,0.862247509,0.862247509,0.862247509,0.862247509
7,3,0,0,1,0.803183285,0.803183285,0.803183285,0.803183285
7,3,0,1,1,0.812990621,0.812990621,0.812990621,0.812990621
7,3,0,2,1,0.811120276,0.811120276,0.811120276,0.811120276
7,3,0,3,1,0.818481632,0.818481632,0.818481632,0.818481632
7,3,1,0,1,0.870604609,0.870604609,0.870604609,0.870604609
7,3,1,1,1,0.893401068,0.893401068,0.893401068,0.893401068
7,3,1,2,1,0.836924678,0.836924678,0.836924678,0.836924678
7,3,1,3,1,0.843020739,0.843020739,0.843020739,0.843020739
7,3,2,0,1,0.817118669,0.817118669,0.817118669,0.817118669
7,3,2,1,1,0.877916723,0.877916723,0.877916723,0.877916723
7,3,2,2,1,0.890005385,0.890005385,0.890005385,0.890005385
7,3,2,3,1,0.892337964,0.892337964,0.892337964,0.892337964
7,3,3,0,1,0.865547789,0.865547789,0.865547789,0.865547789
7,3,3,1,1,0.853079755,0.853079755,0.853079755,0.853079755
7,3,3,2,1,0.833771941,0.833771941,0.833771941,0.833771941
7,3,3,3,1,0.831110229,0.831110229,0.831110229,0.831110229
7,3,4,0,1,0.839222702,0.839222702,0.839222702,0.839222702
7,3,4,1,1,0.805395012,0.805395012,0.805395012,0.805395012
7,3,4,2,1,0.848925264,0.848925264,0.848925264,0.848925264
7,3,4,3,1,0.843569868,0.843569868,0.843569868,0.843569868
7,3,5,0,1,0.874313247,0.874313247,0.874313247,0.874313247
7,3,5,1,1,0.807585429,0.807585429,0.807585429,0.807585429
7,3,5,2,1,0.849086409,0.849086409,0.849086409,0.849086409
7,3,5,3,1,0.82276643,0.82276643,0.82276643,0.82276643
7,3,6,0,1,0.875774013,0.875774013,0.875774013,0.875774013
7,3,6,1,1,0.856782164,0.856782164,0.856782164,0.856782164
7,3,6,2,1,0.894478719,0.894478719,0.894478719,0.894478719
7,3,6,3,1,0.817070805,0.817070805,0.817070805,0.817070805
7,3,7,0,1,0.867873515,0.867873515,0.867873515,0.867873515
7,3,7,1,1,0.838044585,0.838044585,0.838044585,0.838044585
7,3,7,2,1,0.890271611,0.890271611,0.890271611,0.890271611
7,3,7,3,1,0.822592178,0.822592178,0.822592178,0.822592178
7,4,0,0,1,0.803444608,0.803444608,0.803444608,0.803444608
7,4,0,1,1,0.852853314,0.852853314,0.852853314,0.852853314
7,4,0,2,1,0.895613454,0.895613454,0.895613454,0.895613454
7,4,0,3,1,0.826221175,0.826221175,0.826221175,0.826221175
7,4,1,0,1,0.895022205,0.895022205,0.895022205,0.895022205
